Local time,Open,High,Low,Close,Volume
03.06.2022 08:40:00.000 GMT+0200,1.07551,1.07568,1.07550,1.07552,56.55
03.06.2022 08:41:00.000 GMT+0200,1.07551,1.07554,1.07540,1.07549,54.17
03.06.2022 08:42:00.000 GMT+0200,1.07549,1.07549,1.07541,1.07541,33.51
03.06.2022 08:43:00.000 GMT+0200,1.07545,1.07559,1.07545,1.07551,32.87
03.06.2022 08:44:00.000 GMT+0200,1.07551,1.07556,1.07543,1.07550,47.45
03.06.2022 08:45:00.000 GMT+0200,1.07550,1.07552,1.07538,1.07550,106.57
03.06.2022 08:46:00.000 GMT+0200,1.07551,1.07556,1.07548,1.07551,77.08
03.06.2022 08:47:00.000 GMT+0200,1.07551,1.07555,1.07549,1.07551,78.37
03.06.2022 08:48:00.000 GMT+0200,1.07553,1.07557,1.07551,1.07556,72.29
03.06.2022 08:49:00.000 GMT+0200,1.07557,1.07561,1.07545,1.07553,79.41
03.06.2022 08:50:00.000 GMT+0200,1.07552,1.07556,1.07545,1.07546,55.17
03.06.2022 08:51:00.000 GMT+0200,1.07545,1.07545,1.07541,1.07543,20.82
03.06.2022 08:52:00.000 GMT+0200,1.07544,1.07545,1.07540,1.07542,32.34
03.06.2022 08:53:00.000 GMT+0200,1.07541,1.07547,1.07524,1.07525,48.18
03.06.2022 08:54:00.000 GMT+0200,1.07522,1.07526,1.07511,1.07511,58.65
03.06.2022 08:55:00.000 GMT+0200,1.07513,1.07535,1.07504,1.07527,76.54
03.06.2022 08:56:00.000 GMT+0200,1.07528,1.07532,1.07524,1.07531,24.94
03.06.2022 08:57:00.000 GMT+0200,1.07533,1.07540,1.07530,1.07530,45.01
03.06.2022 08:58:00.000 GMT+0200,1.07530,1.07537,1.07519,1.07535,61.7
03.06.2022 08:59:00.000 GMT+0200,1.07538,1.07544,1.07530,1.07531,74.11
03.06.2022 09:00:00.000 GMT+0200,1.07530,1.07531,1.07507,1.07520,146.3
03.06.2022 09:01:00.000 GMT+0200,1.07519,1.07526,1.07514,1.07524,53.92
03.06.2022 09:02:00.000 GMT+0200,1.07522,1.07522,1.07504,1.07510,105.88
03.06.2022 09:03:00.000 GMT+0200,1.07508,1.07514,1.07483,1.07485,80.13
03.06.2022 09:04:00.000 GMT+0200,1.07488,1.07510,1.07484,1.07506,40.19
03.06.2022 09:05:00.000 GMT+0200,1.07502,1.07531,1.07501,1.07502,109.96
03.06.2022 09:06:00.000 GMT+0200,1.07502,1.07503,1.07494,1.07503,55.17
03.06.2022 09:07:00.000 GMT+0200,1.07502,1.07527,1.07502,1.07516,64.39
03.06.2022 09:08:00.000 GMT+0200,1.07514,1.07514,1.07495,1.07500,42.19
03.06.2022 09:09:00.000 GMT+0200,1.07497,1.07505,1.07489,1.07500,58.56
03.06.2022 09:10:00.000 GMT+0200,1.07501,1.07501,1.07486,1.07489,29.35
03.06.2022 09:11:00.000 GMT+0200,1.07487,1.07502,1.07487,1.07492,50.76
03.06.2022 09:12:00.000 GMT+0200,1.07495,1.07495,1.07479,1.07484,62.82
03.06.2022 09:13:00.000 GMT+0200,1.07485,1.07488,1.07479,1.07480,54.61
03.06.2022 09:14:00.000 GMT+0200,1.07482,1.07494,1.07480,1.07494,43.65
03.06.2022 09:15:00.000 GMT+0200,1.07499,1.07499,1.07476,1.07486,69.27
03.06.2022 09:16:00.000 GMT+0200,1.07485,1.07485,1.07476,1.07481,29.29
03.06.2022 09:17:00.000 GMT+0200,1.07480,1.07482,1.07465,1.07466,47.15
03.06.2022 09:18:00.000 GMT+0200,1.07469,1.07472,1.07449,1.07454,76.94
03.06.2022 09:19:00.000 GMT+0200,1.07455,1.07477,1.07448,1.07465,94.7
03.06.2022 09:20:00.000 GMT+0200,1.07461,1.07475,1.07461,1.07470,69.7
03.06.2022 09:21:00.000 GMT+0200,1.07469,1.07480,1.07466,1.07467,48.23
03.06.2022 09:22:00.000 GMT+0200,1.07466,1.07470,1.07460,1.07469,60.84
03.06.2022 09:23:00.000 GMT+0200,1.07470,1.07492,1.07467,1.07488,61.37
03.06.2022 09:24:00.000 GMT+0200,1.07488,1.07489,1.07480,1.07489,37.37
03.06.2022 09:25:00.000 GMT+0200,1.07489,1.07504,1.07480,1.07501,62.08
03.06.2022 09:26:00.000 GMT+0200,1.07501,1.07508,1.07500,1.07508,29.81
03.06.2022 09:27:00.000 GMT+0200,1.07507,1.07507,1.07486,1.07486,41.09
03.06.2022 09:28:00.000 GMT+0200,1.07486,1.07486,1.07480,1.07481,29.85
03.06.2022 09:29:00.000 GMT+0200,1.07482,1.07487,1.07476,1.07485,63.56
03.06.2022 09:30:00.000 GMT+0200,1.07485,1.07485,1.07451,1.07451,82.13
03.06.2022 09:31:00.000 GMT+0200,1.07449,1.07459,1.07449,1.07455,49.61
03.06.2022 09:32:00.000 GMT+0200,1.07454,1.07492,1.07454,1.07492,53.54
03.06.2022 09:33:00.000 GMT+0200,1.07497,1.07511,1.07497,1.07507,32.71
03.06.2022 09:34:00.000 GMT+0200,1.07506,1.07511,1.07505,1.07505,42.1
03.06.2022 09:35:00.000 GMT+0200,1.07509,1.07514,1.07505,1.07505,65.91
03.06.2022 09:36:00.000 GMT+0200,1.07506,1.07521,1.07505,1.07521,42.87
03.06.2022 09:37:00.000 GMT+0200,1.07522,1.07532,1.07520,1.07523,49.36
03.06.2022 09:38:00.000 GMT+0200,1.07521,1.07550,1.07521,1.07550,47.19
03.06.2022 09:39:00.000 GMT+0200,1.07552,1.07552,1.07545,1.07551,41.66
03.06.2022 09:40:00.000 GMT+0200,1.07552,1.07555,1.07544,1.07552,62.07
03.06.2022 09:41:00.000 GMT+0200,1.07552,1.07554,1.07534,1.07536,65.1
03.06.2022 09:42:00.000 GMT+0200,1.07537,1.07562,1.07536,1.07557,59.98
03.06.2022 09:43:00.000 GMT+0200,1.07558,1.07560,1.07550,1.07557,42.1
03.06.2022 09:44:00.000 GMT+0200,1.07559,1.07584,1.07559,1.07571,77.1
03.06.2022 09:45:00.000 GMT+0200,1.07571,1.07571,1.07552,1.07563,59.69
03.06.2022 09:46:00.000 GMT+0200,1.07564,1.07571,1.07557,1.07570,38.9
03.06.2022 09:47:00.000 GMT+0200,1.07570,1.07582,1.07567,1.07567,84.99
03.06.2022 09:48:00.000 GMT+0200,1.07569,1.07606,1.07569,1.07597,90.44
03.06.2022 09:49:00.000 GMT+0200,1.07595,1.07597,1.07585,1.07587,106.92
03.06.2022 09:50:00.000 GMT+0200,1.07588,1.07588,1.07571,1.07575,144.12
03.06.2022 09:51:00.000 GMT+0200,1.07575,1.07575,1.07564,1.07565,69.99
03.06.2022 09:52:00.000 GMT+0200,1.07568,1.07571,1.07560,1.07562,52.84
03.06.2022 09:53:00.000 GMT+0200,1.07563,1.07580,1.07562,1.07573,140.32
03.06.2022 09:54:00.000 GMT+0200,1.07572,1.07572,1.07558,1.07561,62.3
03.06.2022 09:55:00.000 GMT+0200,1.07562,1.07581,1.07561,1.07561,156.55
03.06.2022 09:56:00.000 GMT+0200,1.07561,1.07589,1.07561,1.07579,174.54
03.06.2022 09:57:00.000 GMT+0200,1.07583,1.07588,1.07569,1.07569,85.28
03.06.2022 09:58:00.000 GMT+0200,1.07570,1.07575,1.07570,1.07574,35.1
03.06.2022 09:59:00.000 GMT+0200,1.07573,1.07577,1.07561,1.07561,146.86
03.06.2022 10:00:00.000 GMT+0200,1.07562,1.07575,1.07561,1.07564,88.8
03.06.2022 10:01:00.000 GMT+0200,1.07563,1.07563,1.07511,1.07519,156.45
03.06.2022 10:02:00.000 GMT+0200,1.07518,1.07518,1.07499,1.07499,116.7
03.06.2022 10:03:00.000 GMT+0200,1.07499,1.07531,1.07494,1.07504,178.58
03.06.2022 10:04:00.000 GMT+0200,1.07506,1.07537,1.07494,1.07535,175.63
03.06.2022 10:05:00.000 GMT+0200,1.07535,1.07561,1.07535,1.07559,114.51
03.06.2022 10:06:00.000 GMT+0200,1.07560,1.07562,1.07554,1.07557,101.72
03.06.2022 10:07:00.000 GMT+0200,1.07555,1.07582,1.07545,1.07578,119.55
03.06.2022 10:08:00.000 GMT+0200,1.07578,1.07616,1.07578,1.07597,121.07
03.06.2022 10:09:00.000 GMT+0200,1.07596,1.07596,1.07576,1.07581,161.86
03.06.2022 10:10:00.000 GMT+0200,1.07580,1.07597,1.07580,1.07585,67.43
03.06.2022 10:11:00.000 GMT+0200,1.07591,1.07613,1.07591,1.07608,125.61
03.06.2022 10:12:00.000 GMT+0200,1.07606,1.07613,1.07605,1.07613,72.3
03.06.2022 10:13:00.000 GMT+0200,1.07613,1.07621,1.07603,1.07606,200.8
03.06.2022 10:14:00.000 GMT+0200,1.07606,1.07607,1.07598,1.07604,94.97
03.06.2022 10:15:00.000 GMT+0200,1.07603,1.07603,1.07598,1.07600,69.06
03.06.2022 10:16:00.000 GMT+0200,1.07598,1.07619,1.07598,1.07614,103.81
03.06.2022 10:17:00.000 GMT+0200,1.07612,1.07612,1.07595,1.07599,175.72
03.06.2022 10:18:00.000 GMT+0200,1.07598,1.07605,1.07589,1.07600,162.47
03.06.2022 10:19:00.000 GMT+0200,1.07600,1.07604,1.07579,1.07579,90.64
03.06.2022 10:20:00.000 GMT+0200,1.07578,1.07583,1.07562,1.07578,104.2
03.06.2022 10:21:00.000 GMT+0200,1.07579,1.07586,1.07575,1.07583,94.96
03.06.2022 10:22:00.000 GMT+0200,1.07583,1.07583,1.07553,1.07555,145.83
03.06.2022 10:23:00.000 GMT+0200,1.07558,1.07586,1.07539,1.07584,147.41
03.06.2022 10:24:00.000 GMT+0200,1.07582,1.07583,1.07563,1.07573,114.29
03.06.2022 10:25:00.000 GMT+0200,1.07573,1.07573,1.07551,1.07559,94.82
03.06.2022 10:26:00.000 GMT+0200,1.07560,1.07565,1.07559,1.07561,63.67
03.06.2022 10:27:00.000 GMT+0200,1.07561,1.07571,1.07561,1.07564,51.75
03.06.2022 10:28:00.000 GMT+0200,1.07564,1.07591,1.07564,1.07586,56.54
03.06.2022 10:29:00.000 GMT+0200,1.07585,1.07600,1.07584,1.07598,44.05
03.06.2022 10:30:00.000 GMT+0200,1.07599,1.07605,1.07579,1.07590,188.27
03.06.2022 10:31:00.000 GMT+0200,1.07587,1.07602,1.07581,1.07599,177.2
03.06.2022 10:32:00.000 GMT+0200,1.07600,1.07612,1.07599,1.07612,90.24
03.06.2022 10:33:00.000 GMT+0200,1.07614,1.07616,1.07608,1.07613,139.24
03.06.2022 10:34:00.000 GMT+0200,1.07611,1.07619,1.07606,1.07609,134.14
03.06.2022 10:35:00.000 GMT+0200,1.07608,1.07624,1.07600,1.07612,142.96
03.06.2022 10:36:00.000 GMT+0200,1.07611,1.07611,1.07601,1.07602,78.58
03.06.2022 10:37:00.000 GMT+0200,1.07602,1.07605,1.07600,1.07601,42.58
03.06.2022 10:38:00.000 GMT+0200,1.07600,1.07605,1.07598,1.07598,99.61
03.06.2022 10:39:00.000 GMT+0200,1.07599,1.07600,1.07588,1.07590,81.04
03.06.2022 10:40:00.000 GMT+0200,1.07588,1.07593,1.07586,1.07591,102.27
03.06.2022 10:41:00.000 GMT+0200,1.07590,1.07592,1.07586,1.07588,40.8
03.06.2022 10:42:00.000 GMT+0200,1.07591,1.07601,1.07591,1.07597,31.72
03.06.2022 10:43:00.000 GMT+0200,1.07596,1.07599,1.07590,1.07590,34.24
03.06.2022 10:44:00.000 GMT+0200,1.07591,1.07591,1.07576,1.07576,137.36
03.06.2022 10:45:00.000 GMT+0200,1.07577,1.07580,1.07571,1.07575,83.69
03.06.2022 10:46:00.000 GMT+0200,1.07576,1.07588,1.07573,1.07586,86.4
03.06.2022 10:47:00.000 GMT+0200,1.07586,1.07586,1.07571,1.07571,90.02
03.06.2022 10:48:00.000 GMT+0200,1.07569,1.07569,1.07554,1.07554,59.92
03.06.2022 10:49:00.000 GMT+0200,1.07551,1.07551,1.07539,1.07540,98.85
03.06.2022 10:50:00.000 GMT+0200,1.07539,1.07539,1.07521,1.07526,99.55
03.06.2022 10:51:00.000 GMT+0200,1.07526,1.07526,1.07510,1.07510,99.99
03.06.2022 10:52:00.000 GMT+0200,1.07507,1.07507,1.07496,1.07498,41.96
03.06.2022 10:53:00.000 GMT+0200,1.07497,1.07528,1.07497,1.07522,122.36
03.06.2022 10:54:00.000 GMT+0200,1.07519,1.07519,1.07514,1.07517,42.9
03.06.2022 10:55:00.000 GMT+0200,1.07517,1.07539,1.07517,1.07529,125.29
03.06.2022 10:56:00.000 GMT+0200,1.07529,1.07554,1.07528,1.07554,111.32
03.06.2022 10:57:00.000 GMT+0200,1.07554,1.07558,1.07551,1.07556,136.28
03.06.2022 10:58:00.000 GMT+0200,1.07554,1.07554,1.07542,1.07553,83.43
03.06.2022 10:59:00.000 GMT+0200,1.07552,1.07552,1.07532,1.07532,58.54
03.06.2022 11:00:00.000 GMT+0200,1.07534,1.07556,1.07525,1.07550,80.36
03.06.2022 11:01:00.000 GMT+0200,1.07549,1.07549,1.07517,1.07517,79.37
03.06.2022 11:02:00.000 GMT+0200,1.07516,1.07526,1.07512,1.07526,92.83
03.06.2022 11:03:00.000 GMT+0200,1.07526,1.07529,1.07510,1.07510,80.73
03.06.2022 11:04:00.000 GMT+0200,1.07509,1.07516,1.07476,1.07476,163.58
03.06.2022 11:05:00.000 GMT+0200,1.07477,1.07504,1.07477,1.07503,87.8
03.06.2022 11:06:00.000 GMT+0200,1.07503,1.07518,1.07496,1.07513,51.25
03.06.2022 11:07:00.000 GMT+0200,1.07511,1.07528,1.07508,1.07523,82.4
03.06.2022 11:08:00.000 GMT+0200,1.07524,1.07537,1.07524,1.07532,42.87
03.06.2022 11:09:00.000 GMT+0200,1.07532,1.07532,1.07523,1.07529,41.35
03.06.2022 11:10:00.000 GMT+0200,1.07531,1.07550,1.07531,1.07550,83.23
03.06.2022 11:11:00.000 GMT+0200,1.07548,1.07553,1.07529,1.07529,104.85
03.06.2022 11:12:00.000 GMT+0200,1.07529,1.07529,1.07516,1.07518,82.78
03.06.2022 11:13:00.000 GMT+0200,1.07517,1.07526,1.07503,1.07526,117.27
03.06.2022 11:14:00.000 GMT+0200,1.07526,1.07534,1.07525,1.07525,93.19
03.06.2022 11:15:00.000 GMT+0200,1.07526,1.07529,1.07520,1.07521,73.8
03.06.2022 11:16:00.000 GMT+0200,1.07521,1.07527,1.07506,1.07507,71.09
03.06.2022 11:17:00.000 GMT+0200,1.07506,1.07507,1.07485,1.07495,159.38
03.06.2022 11:18:00.000 GMT+0200,1.07496,1.07501,1.07486,1.07487,67.46
03.06.2022 11:19:00.000 GMT+0200,1.07488,1.07502,1.07488,1.07498,57.33
03.06.2022 11:20:00.000 GMT+0200,1.07497,1.07497,1.07479,1.07481,90.34
03.06.2022 11:21:00.000 GMT+0200,1.07481,1.07485,1.07471,1.07476,99.35
03.06.2022 11:22:00.000 GMT+0200,1.07475,1.07485,1.07473,1.07483,129.34
03.06.2022 11:23:00.000 GMT+0200,1.07484,1.07494,1.07480,1.07480,207.19
03.06.2022 11:24:00.000 GMT+0200,1.07479,1.07482,1.07472,1.07475,125.82
03.06.2022 11:25:00.000 GMT+0200,1.07474,1.07476,1.07466,1.07475,99.16
03.06.2022 11:26:00.000 GMT+0200,1.07474,1.07489,1.07474,1.07485,28.23
03.06.2022 11:27:00.000 GMT+0200,1.07484,1.07486,1.07478,1.07482,52.92
03.06.2022 11:28:00.000 GMT+0200,1.07482,1.07485,1.07475,1.07482,56.53
03.06.2022 11:29:00.000 GMT+0200,1.07484,1.07487,1.07476,1.07476,61.17
03.06.2022 11:30:00.000 GMT+0200,1.07479,1.07484,1.07472,1.07483,92.11
03.06.2022 11:31:00.000 GMT+0200,1.07482,1.07486,1.07475,1.07481,68.89
03.06.2022 11:32:00.000 GMT+0200,1.07482,1.07485,1.07477,1.07480,76.53
03.06.2022 11:33:00.000 GMT+0200,1.07480,1.07483,1.07466,1.07466,56.26
03.06.2022 11:34:00.000 GMT+0200,1.07466,1.07476,1.07464,1.07476,81.44
03.06.2022 11:35:00.000 GMT+0200,1.07477,1.07485,1.07472,1.07473,108.65
03.06.2022 11:36:00.000 GMT+0200,1.07472,1.07473,1.07458,1.07464,96.82
03.06.2022 11:37:00.000 GMT+0200,1.07463,1.07472,1.07462,1.07467,79.55
03.06.2022 11:38:00.000 GMT+0200,1.07466,1.07473,1.07465,1.07472,50.19
03.06.2022 11:39:00.000 GMT+0200,1.07471,1.07475,1.07469,1.07469,52.7
03.06.2022 11:40:00.000 GMT+0200,1.07468,1.07468,1.07459,1.07467,58.49
03.06.2022 11:41:00.000 GMT+0200,1.07468,1.07471,1.07465,1.07469,60.63
03.06.2022 11:42:00.000 GMT+0200,1.07468,1.07468,1.07462,1.07462,29.47
03.06.2022 11:43:00.000 GMT+0200,1.07462,1.07470,1.07455,1.07456,80.3
03.06.2022 11:44:00.000 GMT+0200,1.07458,1.07462,1.07455,1.07460,59.73
03.06.2022 11:45:00.000 GMT+0200,1.07458,1.07458,1.07434,1.07444,275.94
03.06.2022 11:46:00.000 GMT+0200,1.07444,1.07455,1.07442,1.07451,101.09
03.06.2022 11:47:00.000 GMT+0200,1.07449,1.07449,1.07432,1.07437,42.88
03.06.2022 11:48:00.000 GMT+0200,1.07440,1.07443,1.07435,1.07438,94.16
03.06.2022 11:49:00.000 GMT+0200,1.07439,1.07445,1.07434,1.07444,107.68
03.06.2022 11:50:00.000 GMT+0200,1.07444,1.07449,1.07435,1.07443,49.27
03.06.2022 11:51:00.000 GMT+0200,1.07443,1.07480,1.07443,1.07475,120.03
03.06.2022 11:52:00.000 GMT+0200,1.07473,1.07475,1.07467,1.07467,58.55
03.06.2022 11:53:00.000 GMT+0200,1.07467,1.07475,1.07462,1.07472,75.67
03.06.2022 11:54:00.000 GMT+0200,1.07472,1.07473,1.07457,1.07461,135.3
03.06.2022 11:55:00.000 GMT+0200,1.07460,1.07479,1.07460,1.07477,107.34
03.06.2022 11:56:00.000 GMT+0200,1.07477,1.07484,1.07474,1.07477,137.75
03.06.2022 11:57:00.000 GMT+0200,1.07476,1.07476,1.07470,1.07470,61.55
03.06.2022 11:58:00.000 GMT+0200,1.07471,1.07473,1.07465,1.07470,94.96
03.06.2022 11:59:00.000 GMT+0200,1.07469,1.07472,1.07465,1.07470,63.26
03.06.2022 12:00:00.000 GMT+0200,1.07471,1.07473,1.07466,1.07467,100.64
03.06.2022 12:01:00.000 GMT+0200,1.07468,1.07474,1.07465,1.07466,94.47
03.06.2022 12:02:00.000 GMT+0200,1.07465,1.07467,1.07455,1.07455,205.04
03.06.2022 12:03:00.000 GMT+0200,1.07456,1.07463,1.07455,1.07460,36.48
03.06.2022 12:04:00.000 GMT+0200,1.07462,1.07462,1.07444,1.07449,89.31
03.06.2022 12:05:00.000 GMT+0200,1.07450,1.07450,1.07435,1.07436,74.39
03.06.2022 12:06:00.000 GMT+0200,1.07444,1.07446,1.07437,1.07445,97.41
03.06.2022 12:07:00.000 GMT+0200,1.07444,1.07445,1.07430,1.07430,157.58
03.06.2022 12:08:00.000 GMT+0200,1.07431,1.07438,1.07430,1.07432,89.89
03.06.2022 12:09:00.000 GMT+0200,1.07433,1.07441,1.07430,1.07434,104.56
03.06.2022 12:10:00.000 GMT+0200,1.07433,1.07443,1.07429,1.07440,121.6
03.06.2022 12:11:00.000 GMT+0200,1.07441,1.07448,1.07436,1.07443,47.78
03.06.2022 12:12:00.000 GMT+0200,1.07445,1.07445,1.07431,1.07431,126.43
03.06.2022 12:13:00.000 GMT+0200,1.07431,1.07431,1.07426,1.07426,66.81
03.06.2022 12:14:00.000 GMT+0200,1.07427,1.07428,1.07419,1.07419,69.18
03.06.2022 12:15:00.000 GMT+0200,1.07418,1.07418,1.07394,1.07395,212.2
03.06.2022 12:16:00.000 GMT+0200,1.07397,1.07407,1.07395,1.07398,111.58
03.06.2022 12:17:00.000 GMT+0200,1.07399,1.07414,1.07397,1.07411,245.91
03.06.2022 12:18:00.000 GMT+0200,1.07409,1.07420,1.07404,1.07404,110.68
03.06.2022 12:19:00.000 GMT+0200,1.07406,1.07413,1.07404,1.07411,32.39
03.06.2022 12:20:00.000 GMT+0200,1.07410,1.07414,1.07405,1.07413,59.17
03.06.2022 12:21:00.000 GMT+0200,1.07413,1.07420,1.07412,1.07415,113.74
03.06.2022 12:22:00.000 GMT+0200,1.07417,1.07419,1.07397,1.07399,108.02
03.06.2022 12:23:00.000 GMT+0200,1.07400,1.07410,1.07400,1.07405,77.73
03.06.2022 12:24:00.000 GMT+0200,1.07408,1.07417,1.07407,1.07410,78.07
03.06.2022 12:25:00.000 GMT+0200,1.07410,1.07420,1.07400,1.07420,59.65
03.06.2022 12:26:00.000 GMT+0200,1.07419,1.07421,1.07405,1.07405,104.73
03.06.2022 12:27:00.000 GMT+0200,1.07406,1.07414,1.07405,1.07409,115.37
03.06.2022 12:28:00.000 GMT+0200,1.07410,1.07413,1.07399,1.07399,141.6
03.06.2022 12:29:00.000 GMT+0200,1.07400,1.07415,1.07396,1.07415,126.15
03.06.2022 12:30:00.000 GMT+0200,1.07415,1.07416,1.07411,1.07412,54.56
03.06.2022 12:31:00.000 GMT+0200,1.07413,1.07417,1.07409,1.07412,90.77
03.06.2022 12:32:00.000 GMT+0200,1.07412,1.07415,1.07409,1.07414,39.87
03.06.2022 12:33:00.000 GMT+0200,1.07413,1.07426,1.07413,1.07426,30.73
03.06.2022 12:34:00.000 GMT+0200,1.07426,1.07433,1.07425,1.07432,88.9
03.06.2022 12:35:00.000 GMT+0200,1.07435,1.07435,1.07429,1.07433,56.7
03.06.2022 12:36:00.000 GMT+0200,1.07432,1.07437,1.07432,1.07433,38.94
03.06.2022 12:37:00.000 GMT+0200,1.07433,1.07433,1.07416,1.07416,144.01
03.06.2022 12:38:00.000 GMT+0200,1.07416,1.07420,1.07399,1.07400,132.91
03.06.2022 12:39:00.000 GMT+0200,1.07401,1.07404,1.07396,1.07396,68.46
03.06.2022 12:40:00.000 GMT+0200,1.07397,1.07397,1.07354,1.07356,106.94
03.06.2022 12:41:00.000 GMT+0200,1.07356,1.07363,1.07354,1.07356,88.34
03.06.2022 12:42:00.000 GMT+0200,1.07357,1.07358,1.07335,1.07342,111.26
03.06.2022 12:43:00.000 GMT+0200,1.07340,1.07349,1.07334,1.07342,149.89
03.06.2022 12:44:00.000 GMT+0200,1.07341,1.07344,1.07335,1.07340,113.96
03.06.2022 12:45:00.000 GMT+0200,1.07340,1.07350,1.07340,1.07345,47.17
03.06.2022 12:46:00.000 GMT+0200,1.07347,1.07356,1.07346,1.07355,88.61
03.06.2022 12:47:00.000 GMT+0200,1.07354,1.07356,1.07350,1.07353,31.05
03.06.2022 12:48:00.000 GMT+0200,1.07358,1.07386,1.07358,1.07379,75.89
03.06.2022 12:49:00.000 GMT+0200,1.07380,1.07381,1.07367,1.07376,65.57
03.06.2022 12:50:00.000 GMT+0200,1.07374,1.07388,1.07372,1.07385,73.71
03.06.2022 12:51:00.000 GMT+0200,1.07384,1.07384,1.07375,1.07381,143.8
03.06.2022 12:52:00.000 GMT+0200,1.07383,1.07390,1.07380,1.07386,121.27
03.06.2022 12:53:00.000 GMT+0200,1.07385,1.07385,1.07360,1.07365,132.85
03.06.2022 12:54:00.000 GMT+0200,1.07363,1.07379,1.07362,1.07377,128.89
03.06.2022 12:55:00.000 GMT+0200,1.07376,1.07386,1.07370,1.07386,200.28
03.06.2022 12:56:00.000 GMT+0200,1.07385,1.07391,1.07379,1.07390,124.43
03.06.2022 12:57:00.000 GMT+0200,1.07389,1.07401,1.07384,1.07397,99.63
03.06.2022 12:58:00.000 GMT+0200,1.07397,1.07405,1.07390,1.07400,117.22
03.06.2022 12:59:00.000 GMT+0200,1.07399,1.07411,1.07394,1.07405,105.5
03.06.2022 13:00:00.000 GMT+0200,1.07405,1.07406,1.07371,1.07371,115.22
03.06.2022 13:01:00.000 GMT+0200,1.07371,1.07382,1.07355,1.07381,136.29
03.06.2022 13:02:00.000 GMT+0200,1.07381,1.07386,1.07376,1.07383,78.73
03.06.2022 13:03:00.000 GMT+0200,1.07382,1.07385,1.07376,1.07383,171.27
03.06.2022 13:04:00.000 GMT+0200,1.07383,1.07396,1.07376,1.07378,104.24
03.06.2022 13:05:00.000 GMT+0200,1.07375,1.07380,1.07362,1.07380,157.45
03.06.2022 13:06:00.000 GMT+0200,1.07380,1.07383,1.07375,1.07376,69.41
03.06.2022 13:07:00.000 GMT+0200,1.07375,1.07380,1.07360,1.07365,172.04
03.06.2022 13:08:00.000 GMT+0200,1.07366,1.07370,1.07352,1.07369,71.41
03.06.2022 13:09:00.000 GMT+0200,1.07368,1.07371,1.07362,1.07365,103.69
03.06.2022 13:10:00.000 GMT+0200,1.07366,1.07366,1.07351,1.07352,46.49
03.06.2022 13:11:00.000 GMT+0200,1.07352,1.07371,1.07352,1.07371,42.96
03.06.2022 13:12:00.000 GMT+0200,1.07373,1.07381,1.07372,1.07377,57.17
03.06.2022 13:13:00.000 GMT+0200,1.07374,1.07377,1.07361,1.07361,73.19
03.06.2022 13:14:00.000 GMT+0200,1.07361,1.07371,1.07351,1.07354,88.53
03.06.2022 13:15:00.000 GMT+0200,1.07353,1.07363,1.07348,1.07359,118.85
03.06.2022 13:16:00.000 GMT+0200,1.07360,1.07372,1.07357,1.07366,100.22
03.06.2022 13:17:00.000 GMT+0200,1.07366,1.07396,1.07366,1.07394,96.78
03.06.2022 13:18:00.000 GMT+0200,1.07395,1.07402,1.07384,1.07402,96.09
03.06.2022 13:19:00.000 GMT+0200,1.07401,1.07401,1.07376,1.07380,101.77
03.06.2022 13:20:00.000 GMT+0200,1.07378,1.07390,1.07378,1.07387,73.09
03.06.2022 13:21:00.000 GMT+0200,1.07389,1.07393,1.07389,1.07391,35.5
03.06.2022 13:22:00.000 GMT+0200,1.07394,1.07402,1.07388,1.07402,68.5
03.06.2022 13:23:00.000 GMT+0200,1.07401,1.07412,1.07400,1.07411,28.89
03.06.2022 13:24:00.000 GMT+0200,1.07411,1.07426,1.07409,1.07426,51.2
03.06.2022 13:25:00.000 GMT+0200,1.07429,1.07447,1.07428,1.07447,86.67
03.06.2022 13:26:00.000 GMT+0200,1.07448,1.07462,1.07448,1.07457,82.62
03.06.2022 13:27:00.000 GMT+0200,1.07456,1.07458,1.07446,1.07446,92.62
03.06.2022 13:28:00.000 GMT+0200,1.07445,1.07458,1.07445,1.07449,66.79
03.06.2022 13:29:00.000 GMT+0200,1.07451,1.07456,1.07448,1.07448,50.62
03.06.2022 13:30:00.000 GMT+0200,1.07447,1.07450,1.07426,1.07430,162.81
03.06.2022 13:31:00.000 GMT+0200,1.07430,1.07450,1.07430,1.07448,62.31
03.06.2022 13:32:00.000 GMT+0200,1.07449,1.07460,1.07446,1.07458,105.26
03.06.2022 13:33:00.000 GMT+0200,1.07458,1.07461,1.07445,1.07451,147.66
03.06.2022 13:34:00.000 GMT+0200,1.07452,1.07457,1.07451,1.07451,168.62
03.06.2022 13:35:00.000 GMT+0200,1.07450,1.07459,1.07440,1.07458,85.8
03.06.2022 13:36:00.000 GMT+0200,1.07457,1.07458,1.07431,1.07431,120.53
03.06.2022 13:37:00.000 GMT+0200,1.07432,1.07447,1.07432,1.07439,33.15
03.06.2022 13:38:00.000 GMT+0200,1.07439,1.07439,1.07422,1.07425,57.43
03.06.2022 13:39:00.000 GMT+0200,1.07423,1.07429,1.07422,1.07428,55.56
03.06.2022 13:40:00.000 GMT+0200,1.07429,1.07429,1.07418,1.07421,67.39
03.06.2022 13:41:00.000 GMT+0200,1.07418,1.07426,1.07411,1.07413,122.37
03.06.2022 13:42:00.000 GMT+0200,1.07413,1.07418,1.07413,1.07416,72.83
